Fecha,Producto,Categoría,Región,Canal,Cantidad,PrecioUnitario,CostoUnitario,Ventas,Costo,Margen,MargenPct,AñoMes,TicketPromedio
2025-06-21,Laptop Pro,Electrónica,Sur,Retail,1,1368.03,753.86,1368.03,753.86,614.17,0.4489,2025-06,1368.03
2024-05-20,Smartwatch Z,Electrónica,Este,Online,3,953.72,740.7,2861.16,2222.1,639.06,0.2234,2024-05,953.72
2025-04-02,Cinta Correr,Deportes,Norte,Distribuidor,1,812.33,373.99,812.33,373.99,438.34,0.5396,2025-04,812.33
2025-03-07,Snack Saludable,Alimentos,Centro,Online,1,44.24,30.4,44.24,30.4,13.84,0.3128,2025-03,44.24
2024-09-17,Smart Band,Deportes,Este,Distribuidor,2,501.17,280.49,1002.34,560.98,441.36,0.4403,2024-09,501.17
2025-04-25,Laptop Pro,Electrónica,Norte,Online,4,428.73,243.28,1714.92,973.12,741.8,0.4326,2025-04,428.73
2025-02-09,Bicicleta Urbana,Deportes,Oeste,Distribuidor,1,807.13,549.02,807.13,549.02,258.11,0.3198,2025-02,807.13
2025-02-12,Smartphone X,Electrónica,Este,Online,2,759.27,509.68,1518.54,1019.36,499.18,0.3287,2025-02,759.27
2024-04-05,Laptop Pro,Electrónica,Norte,Retail,2,1078.31,763.62,2156.62,1527.24,629.38,0.2918,2024-04,1078.31
2024-03-22,Auriculares Max,Electrónica,Oeste,Distribuidor,1,1454.5,826.65,1454.5,826.65,627.85,0.4317,2024-03,1454.5
2024-07-12,Smart Band,Deportes,Oeste,Distribuidor,1,1093.35,607.15,1093.35,607.15,486.2,0.4447,2024-07,1093.35
2024-05-05,Colchoneta Yoga,Deportes,Sur,Online,1,255.52,193.44,255.52,193.44,62.08,0.243,2024-05,255.52
2024-06-12,Café Gourmet,Alimentos,Sur,Retail,1,71.29,40.56,71.29,40.56,30.73,0.4311,2024-06,71.29
2024-09-18,Pack Proteico,Alimentos,Norte,Online,2,53.16,33.8,106.32,67.6,38.72,0.3642,2024-09,53.16
2024-06-01,Bicicleta Urbana,Deportes,Norte,Retail,1,1163.01,720.66,1163.01,720.66,442.35,0.3803,2024-06,1163.01
2024-05-09,Jeans Fit,Moda,Este,Online,1,31.4,20.87,31.4,20.87,10.53,0.3354,2024-05,31.4
2025-06-15,Camisa Oxford,Moda,Centro,Retail,1,176.87,100.9,176.87,100.9,75.97,0.4295,2025-06,176.87
2024-05-07,Tablet Air,Electrónica,Oeste,Online,2,964.72,718.87,1929.44,1437.74,491.7,0.2548,2024-05,964.72
2024-10-29,Café Gourmet,Alimentos,Este,Distribuidor,1,39.17,19.21,39.17,19.21,19.96,0.5096,2024-10,39.17
2024-08-25,Laptop Pro,Electrónica,Centro,Online,3,455.43,260.36,1366.29,781.08,585.21,0.4283,2024-08,455.43
2024-04-01,Jeans Fit,Moda,Este,Online,2,197.39,102.12,394.78,204.24,190.54,0.4826,2024-04,197.39
2024-04-15,Purificador A2,Hogar,Centro,Retail,1,568.24,314.84,568.24,314.84,253.4,0.4459,2024-04,568.24
2025-04-29,Té Orgánico,Alimentos,Centro,Online,1,57.66,43.64,57.66,43.64,14.02,0.2431,2025-04,57.66
2024-10-21,Mancuernas Set,Deportes,Este,Online,1,463.98,327.57,463.98,327.57,136.41,0.294,2024-10,463.98
2025-03-01,Chaqueta Premium,Moda,Centro,Retail,4,237.47,177.69,949.88,710.76,239.12,0.2517,2025-03,237.47
2025-04-19,Purificador A2,Hogar,Oeste,Online,1,378.43,242.38,378.43,242.38,136.05,0.3595,2025-04,378.43
2025-04-23,Cafetera Barista,Hogar,Este,Retail,4,372.54,280.41,1490.16,1121.64,368.52,0.2473,2025-04,372.54
2024-02-10,Mancuernas Set,Deportes,Oeste,Retail,5,396.82,183.21,1984.1,916.05,1068.05,0.5383,2024-02,396.82
2024-11-19,Zapatillas Urban,Moda,Norte,Retail,4,69.8,39.29,279.2,157.16,122.04,0.4371,2024-11,69.8
2024-11-25,Auriculares Max,Electrónica,Norte,Online,5,321.96,177.78,1609.8,888.9,720.9,0.4478,2024-11,321.96
2024-06-06,Zapatillas Urban,Moda,Norte,Distribuidor,3,203.5,151.68,610.5,455.04,155.46,0.2546,2024-06,203.5
2024-08-21,Chaqueta Premium,Moda,Este,Retail,3,180.03,125.38,540.09,376.14,163.95,0.3036,2024-08,180.03
2024-09-10,Colchoneta Yoga,Deportes,Centro,Distribuidor,2,852.46,510.92,1704.92,1021.84,683.08,0.4007,2024-09,852.46
2025-02-18,Licuadora Pro,Hogar,Norte,Online,1,56.47,40.87,56.47,40.87,15.6,0.2763,2025-02,56.47
2024-12-15,Auriculares Max,Electrónica,Este,Retail,1,1174.76,558.52,1174.76,558.52,616.24,0.5246,2024-12,1174.76
2025-04-01,Horno Smart,Hogar,Norte,Online,3,65.36,50.97,196.08,152.91,43.17,0.2202,2025-04,65.36
2024-05-30,Bolso Classic,Moda,Norte,Retail,2,210.25,113.16,420.5,226.32,194.18,0.4618,2024-05,210.25
2024-05-20,Café Gourmet,Alimentos,Oeste,Distribuidor,5,31.65,24.73,158.25,123.65,34.6,0.2186,2024-05,31.65
2024-05-30,Licuadora Pro,Hogar,Norte,Online,3,270.14,157.91,810.42,473.73,336.69,0.4155,2024-05,270.14
2024-12-01,Snack Saludable,Alimentos,Este,Retail,3,42.13,30.72,126.39,92.16,34.23,0.2708,2024-12,42.13
2024-10-28,Camisa Oxford,Moda,Oeste,Online,4,306.35,148.88,1225.4,595.52,629.88,0.514,2024-10,306.35
2024-12-01,Zapatillas Urban,Moda,Centro,Distribuidor,3,313.83,199.06,941.49,597.18,344.31,0.3657,2024-12,313.83
2025-06-30,Bicicleta Urbana,Deportes,Oeste,Retail,1,987.35,788.93,987.35,788.93,198.42,0.201,2025-06,987.35
2025-02-27,Bolso Classic,Moda,Sur,Online,2,130.71,72.56,261.42,145.12,116.3,0.4449,2025-02,130.71
2024-11-16,Jeans Fit,Moda,Sur,Online,1,189.31,102.71,189.31,102.71,86.6,0.4575,2024-11,189.31
2024-05-15,Chaqueta Premium,Moda,Sur,Retail,3,49.05,22.76,147.15,68.28,78.87,0.536,2024-05,49.05
2025-03-03,Horno Smart,Hogar,Oeste,Retail,4,116.69,90.94,466.76,363.76,103.0,0.2207,2025-03,116.69
2024-02-23,Zapatillas Urban,Moda,Este,Distribuidor,1,31.54,16.86,31.54,16.86,14.68,0.4654,2024-02,31.54
2025-05-25,Purificador A2,Hogar,Centro,Retail,2,171.95,125.23,343.9,250.46,93.44,0.2717,2025-05,171.95
2024-05-07,Té Orgánico,Alimentos,Centro,Online,1,74.29,36.4,74.29,36.4,37.89,0.51,2024-05,74.29
2025-04-29,Chaqueta Premium,Moda,Este,Distribuidor,3,227.5,108.71,682.5,326.13,356.37,0.5222,2025-04,227.5
2024-08-21,Té Orgánico,Alimentos,Centro,Distribuidor,4,25.32,13.68,101.28,54.72,46.56,0.4597,2024-08,25.32
2024-12-05,Purificador A2,Hogar,Norte,Distribuidor,3,273.47,132.76,820.41,398.28,422.13,0.5145,2024-12,273.47
2024-08-21,Mancuernas Set,Deportes,Sur,Retail,1,1179.29,889.8,1179.29,889.8,289.49,0.2455,2024-08,1179.29
2024-07-11,Tablet Air,Electrónica,Norte,Distribuidor,1,1341.13,921.3,1341.13,921.3,419.83,0.313,2024-07,1341.13
2024-04-15,Cocoa Premium,Alimentos,Sur,Retail,2,61.94,38.43,123.88,76.86,47.02,0.3796,2024-04,61.94
2025-01-01,Horno Smart,Hogar,Oeste,Distribuidor,3,450.22,287.49,1350.66,862.47,488.19,0.3614,2025-01,450.22
2024-11-02,Tablet Air,Electrónica,Centro,Retail,2,343.64,220.27,687.28,440.54,246.74,0.359,2024-11,343.64
2025-04-04,Bolso Classic,Moda,Norte,Retail,2,20.89,9.47,41.78,18.94,22.84,0.5467,2025-04,20.89
2024-05-26,Cafetera Barista,Hogar,Oeste,Retail,2,186.3,96.36,372.6,192.72,179.88,0.4828,2024-05,186.3
2025-05-26,Auriculares Max,Electrónica,Centro,Distribuidor,2,461.86,236.96,923.72,473.92,449.8,0.4869,2025-05,461.86
2024-03-08,Jeans Fit,Moda,Este,Retail,2,82.82,44.28,165.64,88.56,77.08,0.4653,2024-03,82.82
2024-04-12,Cinta Correr,Deportes,Oeste,Online,1,543.98,330.27,543.98,330.27,213.71,0.3929,2024-04,543.98
2024-06-11,Pack Proteico,Alimentos,Sur,Distribuidor,1,18.38,13.9,18.38,13.9,4.48,0.2437,2024-06,18.38
2024-08-04,Cinta Correr,Deportes,Sur,Retail,1,191.32,105.52,191.32,105.52,85.8,0.4485,2024-08,191.32
2024-04-27,Licuadora Pro,Hogar,Sur,Retail,2,360.62,282.29,721.24,564.58,156.66,0.2172,2024-04,360.62
2024-05-20,Purificador A2,Hogar,Norte,Distribuidor,1,548.98,423.29,548.98,423.29,125.69,0.229,2024-05,548.98
2025-01-30,Purificador A2,Hogar,Sur,Retail,3,548.89,362.49,1646.67,1087.47,559.2,0.3396,2025-01,548.89
2025-03-04,Smartphone X,Electrónica,Norte,Retail,1,991.98,631.47,991.98,631.47,360.51,0.3634,2025-03,991.98
2025-06-03,Colchoneta Yoga,Deportes,Oeste,Distribuidor,1,1154.84,532.27,1154.84,532.27,622.57,0.5391,2025-06,1154.84
2025-02-07,Auriculares Max,Electrónica,Norte,Retail,1,341.71,201.02,341.71,201.02,140.69,0.4117,2025-02,341.71
2025-03-21,Aspiradora Plus,Hogar,Este,Online,2,240.41,186.73,480.82,373.46,107.36,0.2233,2025-03,240.41
2024-09-11,Cocoa Premium,Alimentos,Este,Online,1,74.87,48.75,74.87,48.75,26.12,0.3489,2024-09,74.87
2025-02-08,Mancuernas Set,Deportes,Centro,Retail,4,607.88,299.37,2431.52,1197.48,1234.04,0.5075,2025-02,607.88
2025-05-12,Cocoa Premium,Alimentos,Sur,Online,1,64.16,39.51,64.16,39.51,24.65,0.3842,2025-05,64.16
2024-09-22,Cinta Correr,Deportes,Norte,Retail,1,659.83,405.8,659.83,405.8,254.03,0.385,2024-09,659.83
2024-03-19,Pack Proteico,Alimentos,Sur,Distribuidor,2,82.71,62.59,165.42,125.18,40.24,0.2433,2024-03,82.71
2024-11-09,Purificador A2,Hogar,Norte,Online,2,208.89,115.76,417.78,231.52,186.26,0.4458,2024-11,208.89
2024-02-29,Camisa Oxford,Moda,Centro,Online,2,240.65,157.96,481.3,315.92,165.38,0.3436,2024-02,240.65
2024-11-18,Tablet Air,Electrónica,Sur,Distribuidor,5,532.1,414.96,2660.5,2074.8,585.7,0.2201,2024-11,532.1
2025-03-09,Bolso Classic,Moda,Oeste,Online,1,94.29,50.69,94.29,50.69,43.6,0.4624,2025-03,94.29
2024-10-01,Auriculares Max,Electrónica,Centro,Online,2,1140.14,770.23,2280.28,1540.46,739.82,0.3244,2024-10,1140.14
2024-08-15,Auriculares Max,Electrónica,Oeste,Online,3,1205.67,761.75,3617.01,2285.25,1331.76,0.3682,2024-08,1205.67
2024-05-10,Aspiradora Plus,Hogar,Oeste,Online,2,352.11,261.24,704.22,522.48,181.74,0.2581,2024-05,352.11
2024-01-01,Chaqueta Premium,Moda,Este,Distribuidor,1,346.73,211.84,346.73,211.84,134.89,0.389,2024-01,346.73
2025-05-13,Smartphone X,Electrónica,Este,Distribuidor,1,851.13,628.22,851.13,628.22,222.91,0.2619,2025-05,851.13
2024-02-06,Purificador A2,Hogar,Sur,Retail,3,580.06,410.53,1740.18,1231.59,508.59,0.2923,2024-02,580.06
2024-02-04,Zapatillas Urban,Moda,Este,Retail,1,70.11,35.49,70.11,35.49,34.62,0.4938,2024-02,70.11
2025-03-03,Camisa Oxford,Moda,Sur,Online,3,207.74,133.65,623.22,400.95,222.27,0.3566,2025-03,207.74
2024-07-03,Zapatillas Urban,Moda,Centro,Retail,1,93.08,70.16,93.08,70.16,22.92,0.2462,2024-07,93.08
2024-12-07,Jeans Fit,Moda,Sur,Distribuidor,1,232.54,127.07,232.54,127.07,105.47,0.4536,2024-12,232.54
2025-04-23,Smartwatch Z,Electrónica,Sur,Distribuidor,1,1296.26,999.99,1296.26,999.99,296.27,0.2286,2025-04,1296.26
2024-10-17,Auriculares Max,Electrónica,Este,Retail,1,944.95,524.34,944.95,524.34,420.61,0.4451,2024-10,944.95
2024-09-02,Laptop Pro,Electrónica,Este,Distribuidor,2,505.26,292.52,1010.52,585.04,425.48,0.4211,2024-09,505.26
2024-06-03,Cocoa Premium,Alimentos,Este,Online,3,61.33,46.07,183.99,138.21,45.78,0.2488,2024-06,61.33
2025-05-02,Snack Saludable,Alimentos,Centro,Online,5,63.95,36.96,319.75,184.8,134.95,0.422,2025-05,63.95
2025-01-04,Licuadora Pro,Hogar,Sur,Retail,5,171.8,113.66,859.0,568.3,290.7,0.3384,2025-01,171.8
2024-11-01,Horno Smart,Hogar,Norte,Online,2,59.78,46.61,119.56,93.22,26.34,0.2203,2024-11,59.78
2024-06-24,Pack Proteico,Alimentos,Oeste,Online,4,56.6,37.29,226.4,149.16,77.24,0.3412,2024-06,56.6
2025-05-09,Bicicleta Urbana,Deportes,Este,Distribuidor,1,484.71,368.29,484.71,368.29,116.42,0.2402,2025-05,484.71
2024-02-16,Chaqueta Premium,Moda,Sur,Retail,3,37.59,18.02,112.77,54.06,58.71,0.5206,2024-02,37.59
2024-10-02,Jeans Fit,Moda,Oeste,Distribuidor,1,144.3,112.16,144.3,112.16,32.14,0.2227,2024-10,144.3
2024-09-04,Cinta Correr,Deportes,Oeste,Online,1,552.24,434.39,552.24,434.39,117.85,0.2134,2024-09,552.24
2024-08-01,Café Gourmet,Alimentos,Este,Online,1,50.11,33.34,50.11,33.34,16.77,0.3347,2024-08,50.11
2024-05-28,Té Orgánico,Alimentos,Este,Distribuidor,1,57.95,44.45,57.95,44.45,13.5,0.233,2024-05,57.95
2024-05-30,Café Gourmet,Alimentos,Norte,Retail,1,83.49,47.4,83.49,47.4,36.09,0.4323,2024-05,83.49
2025-01-01,Smartwatch Z,Electrónica,Centro,Retail,3,811.67,504.49,2435.01,1513.47,921.54,0.3785,2025-01,811.67
2025-01-17,Bicicleta Urbana,Deportes,Oeste,Distribuidor,4,801.2,516.92,3204.8,2067.68,1137.12,0.3548,2025-01,801.2
2024-12-23,Bolso Classic,Moda,Oeste,Online,2,245.28,173.81,490.56,347.62,142.94,0.2914,2024-12,245.28
2025-02-13,Aspiradora Plus,Hogar,Centro,Online,1,255.56,185.31,255.56,185.31,70.25,0.2749,2025-02,255.56
2025-06-15,Smartwatch Z,Electrónica,Sur,Distribuidor,4,1095.03,532.49,4380.12,2129.96,2250.16,0.5137,2025-06,1095.03
2024-08-18,Laptop Pro,Electrónica,Sur,Online,2,836.53,445.78,1673.06,891.56,781.5,0.4671,2024-08,836.53
2025-02-04,Mancuernas Set,Deportes,Sur,Distribuidor,1,812.28,419.1,812.28,419.1,393.18,0.484,2025-02,812.28
2024-01-22,Tablet Air,Electrónica,Este,Distribuidor,4,1073.0,767.79,4292.0,3071.16,1220.84,0.2844,2024-01,1073.0
2025-02-10,Pack Proteico,Alimentos,Centro,Online,4,50.88,34.25,203.52,137.0,66.52,0.3268,2025-02,50.88
2024-11-14,Purificador A2,Hogar,Este,Online,2,505.05,340.57,1010.1,681.14,328.96,0.3257,2024-11,505.05
2024-06-12,Purificador A2,Hogar,Sur,Online,3,228.01,136.85,684.03,410.55,273.48,0.3998,2024-06,228.01
2024-03-03,Purificador A2,Hogar,Este,Online,1,192.62,133.89,192.62,133.89,58.73,0.3049,2024-03,192.62
2025-01-20,Laptop Pro,Electrónica,Este,Distribuidor,3,1216.8,892.46,3650.4,2677.38,973.02,0.2666,2025-01,1216.8
2024-04-07,Mancuernas Set,Deportes,Norte,Online,1,491.75,303.4,491.75,303.4,188.35,0.383,2024-04,491.75
2024-07-30,Snack Saludable,Alimentos,Este,Retail,4,54.5,29.8,218.0,119.2,98.8,0.4532,2024-07,54.5
2025-03-07,Bicicleta Urbana,Deportes,Sur,Retail,2,484.62,284.79,969.24,569.58,399.66,0.4123,2025-03,484.62
2025-02-12,Cocoa Premium,Alimentos,Centro,Distribuidor,1,53.84,24.45,53.84,24.45,29.39,0.5459,2025-02,53.84
2024-04-11,Cinta Correr,Deportes,Centro,Online,2,82.08,48.99,164.16,97.98,66.18,0.4031,2024-04,82.08
2024-01-05,Purificador A2,Hogar,Sur,Retail,3,346.99,162.74,1040.97,488.22,552.75,0.531,2024-01,346.99
2024-10-28,Licuadora Pro,Hogar,Sur,Distribuidor,2,141.39,100.7,282.78,201.4,81.38,0.2878,2024-10,141.39
2024-08-27,Zapatillas Urban,Moda,Norte,Distribuidor,2,331.84,253.49,663.68,506.98,156.7,0.2361,2024-08,331.84
2024-03-15,Tablet Air,Electrónica,Centro,Distribuidor,1,1028.15,704.71,1028.15,704.71,323.44,0.3146,2024-03,1028.15
2024-08-12,Snack Saludable,Alimentos,Norte,Online,2,44.98,32.31,89.96,64.62,25.34,0.2817,2024-08,44.98
2024-01-23,Mancuernas Set,Deportes,Norte,Online,1,247.78,149.08,247.78,149.08,98.7,0.3983,2024-01,247.78
2025-06-09,Pack Proteico,Alimentos,Oeste,Retail,2,12.33,8.19,24.66,16.38,8.28,0.3358,2025-06,12.33
2024-03-18,Té Orgánico,Alimentos,Este,Distribuidor,3,54.04,32.67,162.12,98.01,64.11,0.3954,2024-03,54.04
2024-11-12,Cocoa Premium,Alimentos,Sur,Online,4,31.66,18.32,126.64,73.28,53.36,0.4214,2024-11,31.66
2025-03-22,Laptop Pro,Electrónica,Sur,Retail,2,253.43,170.81,506.86,341.62,165.24,0.326,2025-03,253.43
2024-08-12,Zapatillas Urban,Moda,Norte,Retail,2,283.16,147.32,566.32,294.64,271.68,0.4797,2024-08,283.16
2024-08-10,Bolso Classic,Moda,Centro,Retail,1,68.86,48.22,68.86,48.22,20.64,0.2997,2024-08,68.86
2024-07-01,Cinta Correr,Deportes,Norte,Online,1,424.3,293.66,424.3,293.66,130.64,0.3079,2024-07,424.3
2024-06-30,Zapatillas Urban,Moda,Centro,Retail,1,149.1,101.3,149.1,101.3,47.8,0.3206,2024-06,149.1
2024-12-18,Smartwatch Z,Electrónica,Sur,Retail,3,375.99,294.85,1127.97,884.55,243.42,0.2158,2024-12,375.99
2024-01-02,Smart Band,Deportes,Norte,Distribuidor,1,323.51,242.89,323.51,242.89,80.62,0.2492,2024-01,323.51
2025-03-03,Purificador A2,Hogar,Oeste,Retail,1,449.04,281.87,449.04,281.87,167.17,0.3723,2025-03,449.04
2025-05-24,Laptop Pro,Electrónica,Norte,Retail,3,1032.72,576.94,3098.16,1730.82,1367.34,0.4413,2025-05,1032.72
2025-03-21,Cinta Correr,Deportes,Oeste,Online,3,341.17,243.04,1023.51,729.12,294.39,0.2876,2025-03,341.17
2024-12-09,Bolso Classic,Moda,Oeste,Retail,1,209.8,111.12,209.8,111.12,98.68,0.4704,2024-12,209.8
2025-04-14,Horno Smart,Hogar,Oeste,Retail,1,349.49,161.78,349.49,161.78,187.71,0.5371,2025-04,349.49
2024-08-16,Chaqueta Premium,Moda,Sur,Distribuidor,3,317.65,209.51,952.95,628.53,324.42,0.3404,2024-08,317.65
2024-07-22,Smartwatch Z,Electrónica,Oeste,Online,1,686.55,483.75,686.55,483.75,202.8,0.2954,2024-07,686.55
2025-02-26,Zapatillas Urban,Moda,Norte,Online,3,253.42,175.88,760.26,527.64,232.62,0.306,2025-02,253.42
2024-06-12,Cocoa Premium,Alimentos,Sur,Distribuidor,1,11.74,5.4,11.74,5.4,6.34,0.54,2024-06,11.74
2024-08-22,Café Gourmet,Alimentos,Este,Online,1,48.41,31.0,48.41,31.0,17.41,0.3596,2024-08,48.41
2025-03-12,Bicicleta Urbana,Deportes,Sur,Online,1,509.72,327.73,509.72,327.73,181.99,0.357,2025-03,509.72
2024-07-27,Smartphone X,Electrónica,Este,Distribuidor,3,282.1,153.62,846.3,460.86,385.44,0.4554,2024-07,282.1
2024-01-23,Cafetera Barista,Hogar,Este,Online,2,174.15,96.19,348.3,192.38,155.92,0.4477,2024-01,174.15
2024-06-01,Bicicleta Urbana,Deportes,Este,Online,3,1108.37,551.61,3325.11,1654.83,1670.28,0.5023,2024-06,1108.37
2024-01-31,Aspiradora Plus,Hogar,Centro,Distribuidor,1,63.23,32.27,63.23,32.27,30.96,0.4896,2024-01,63.23
2025-01-03,Tablet Air,Electrónica,Sur,Distribuidor,2,1440.36,928.59,2880.72,1857.18,1023.54,0.3553,2025-01,1440.36
2024-12-08,Smartwatch Z,Electrónica,Oeste,Retail,3,582.38,323.37,1747.14,970.11,777.03,0.4447,2024-12,582.38
2025-03-11,Té Orgánico,Alimentos,Sur,Retail,2,82.9,39.77,165.8,79.54,86.26,0.5203,2025-03,82.9
2024-05-19,Camisa Oxford,Moda,Sur,Retail,1,176.54,80.59,176.54,80.59,95.95,0.5435,2024-05,176.54
2024-11-19,Cinta Correr,Deportes,Sur,Online,2,926.78,417.96,1853.56,835.92,1017.64,0.549,2024-11,926.78
2024-07-30,Cocoa Premium,Alimentos,Sur,Distribuidor,3,62.2,37.19,186.6,111.57,75.03,0.4021,2024-07,62.2
2025-06-20,Mancuernas Set,Deportes,Centro,Online,1,686.32,505.48,686.32,505.48,180.84,0.2635,2025-06,686.32
2025-02-14,Snack Saludable,Alimentos,Norte,Retail,1,78.21,54.06,78.21,54.06,24.15,0.3088,2025-02,78.21
2024-11-07,Té Orgánico,Alimentos,Oeste,Online,2,9.83,5.17,19.66,10.34,9.32,0.4741,2024-11,9.83
2025-01-02,Jeans Fit,Moda,Oeste,Distribuidor,3,342.5,214.62,1027.5,643.86,383.64,0.3734,2025-01,342.5
2025-02-20,Purificador A2,Hogar,Sur,Online,1,408.61,185.02,408.61,185.02,223.59,0.5472,2025-02,408.61
2024-04-16,Cocoa Premium,Alimentos,Centro,Retail,1,10.33,5.44,10.33,5.44,4.89,0.4734,2024-04,10.33
2025-01-10,Bicicleta Urbana,Deportes,Este,Distribuidor,2,151.95,101.48,303.9,202.96,100.94,0.3321,2025-01,151.95
2024-06-13,Laptop Pro,Electrónica,Este,Retail,3,740.02,586.66,2220.06,1759.98,460.08,0.2072,2024-06,740.02
2024-06-15,Café Gourmet,Alimentos,Oeste,Retail,1,83.16,53.3,83.16,53.3,29.86,0.3591,2024-06,83.16
2025-05-23,Smartwatch Z,Electrónica,Este,Distribuidor,1,257.3,166.22,257.3,166.22,91.08,0.354,2025-05,257.3
2024-01-24,Café Gourmet,Alimentos,Centro,Distribuidor,3,15.31,8.01,45.93,24.03,21.9,0.4768,2024-01,15.31
2025-02-05,Horno Smart,Hogar,Sur,Retail,2,518.16,319.17,1036.32,638.34,397.98,0.384,2025-02,518.16
2024-04-22,Jeans Fit,Moda,Sur,Retail,1,286.8,194.21,286.8,194.21,92.59,0.3228,2024-04,286.8
2025-04-10,Aspiradora Plus,Hogar,Centro,Retail,3,84.61,38.96,253.83,116.88,136.95,0.5395,2025-04,84.61
2024-01-31,Jeans Fit,Moda,Sur,Distribuidor,4,42.84,23.52,171.36,94.08,77.28,0.451,2024-01,42.84
2024-10-29,Snack Saludable,Alimentos,Este,Retail,4,21.7,14.28,86.8,57.12,29.68,0.3419,2024-10,21.7
2024-08-11,Cafetera Barista,Hogar,Este,Online,2,282.81,154.36,565.62,308.72,256.9,0.4542,2024-08,282.81
2025-01-24,Té Orgánico,Alimentos,Sur,Distribuidor,1,67.32,52.53,67.32,52.53,14.79,0.2197,2025-01,67.32
2024-01-28,Purificador A2,Hogar,Sur,Retail,2,76.69,57.69,153.38,115.38,38.0,0.2478,2024-01,76.69
2024-09-18,Smartphone X,Electrónica,Centro,Online,2,279.91,149.73,559.82,299.46,260.36,0.4651,2024-09,279.91
2024-01-23,Colchoneta Yoga,Deportes,Sur,Retail,5,308.98,144.13,1544.9,720.65,824.25,0.5335,2024-01,308.98
2024-05-10,Zapatillas Urban,Moda,Centro,Retail,3,293.56,223.42,880.68,670.26,210.42,0.2389,2024-05,293.56
2025-06-05,Horno Smart,Hogar,Este,Online,3,152.28,119.25,456.84,357.75,99.09,0.2169,2025-06,152.28
2024-10-09,Smartphone X,Electrónica,Sur,Online,2,1206.65,697.18,2413.3,1394.36,1018.94,0.4222,2024-10,1206.65
2025-02-11,Cafetera Barista,Hogar,Norte,Retail,3,196.24,139.73,588.72,419.19,169.53,0.288,2025-02,196.24
2024-09-16,Cocoa Premium,Alimentos,Sur,Distribuidor,5,82.97,48.44,414.85,242.2,172.65,0.4162,2024-09,82.97
2025-03-31,Smartphone X,Electrónica,Centro,Distribuidor,2,323.87,255.98,647.74,511.96,135.78,0.2096,2025-03,323.87
2025-01-14,Jeans Fit,Moda,Sur,Distribuidor,2,250.18,186.65,500.36,373.3,127.06,0.2539,2025-01,250.18
2025-03-28,Chaqueta Premium,Moda,Sur,Retail,1,34.88,15.87,34.88,15.87,19.01,0.545,2025-03,34.88
2024-07-12,Chaqueta Premium,Moda,Este,Retail,1,296.86,162.2,296.86,162.2,134.66,0.4536,2024-07,296.86
2024-07-03,Smartwatch Z,Electrónica,Este,Retail,3,378.49,285.65,1135.47,856.95,278.52,0.2453,2024-07,378.49
2024-01-04,Purificador A2,Hogar,Norte,Retail,1,109.9,84.82,109.9,84.82,25.08,0.2282,2024-01,109.9
2024-01-13,Bicicleta Urbana,Deportes,Norte,Distribuidor,2,767.82,562.81,1535.64,1125.62,410.02,0.267,2024-01,767.82
2024-07-31,Horno Smart,Hogar,Norte,Online,3,234.81,147.76,704.43,443.28,261.15,0.3707,2024-07,234.81
2024-01-19,Smartwatch Z,Electrónica,Sur,Online,4,882.87,621.75,3531.48,2487.0,1044.48,0.2958,2024-01,882.87
2024-11-12,Cinta Correr,Deportes,Centro,Distribuidor,1,352.42,180.16,352.42,180.16,172.26,0.4888,2024-11,352.42
2025-04-29,Purificador A2,Hogar,Sur,Retail,1,498.43,310.97,498.43,310.97,187.46,0.3761,2025-04,498.43
2025-06-16,Chaqueta Premium,Moda,Norte,Distribuidor,2,236.52,163.48,473.04,326.96,146.08,0.3088,2025-06,236.52
2025-04-29,Licuadora Pro,Hogar,Norte,Distribuidor,1,595.38,339.08,595.38,339.08,256.3,0.4305,2025-04,595.38
2024-11-10,Auriculares Max,Electrónica,Norte,Distribuidor,4,922.32,623.25,3689.28,2493.0,1196.28,0.3243,2024-11,922.32
2025-06-25,Licuadora Pro,Hogar,Oeste,Distribuidor,1,436.21,221.7,436.21,221.7,214.51,0.4918,2025-06,436.21
2024-09-03,Tablet Air,Electrónica,Oeste,Retail,2,889.72,706.9,1779.44,1413.8,365.64,0.2055,2024-09,889.72
2024-06-17,Chaqueta Premium,Moda,Oeste,Online,2,153.36,90.01,306.72,180.02,126.7,0.4131,2024-06,153.36
2024-09-06,Jeans Fit,Moda,Sur,Retail,3,282.89,191.25,848.67,573.75,274.92,0.3239,2024-09,282.89
2025-06-14,Cinta Correr,Deportes,Centro,Distribuidor,7,448.64,324.65,3140.48,2272.55,867.93,0.2764,2025-06,448.64
2024-03-04,Bicicleta Urbana,Deportes,Norte,Distribuidor,1,645.92,304.07,645.92,304.07,341.85,0.5292,2024-03,645.92
2024-10-01,Cinta Correr,Deportes,Oeste,Online,1,609.46,310.59,609.46,310.59,298.87,0.4904,2024-10,609.46
2025-02-20,Cafetera Barista,Hogar,Oeste,Online,2,577.2,442.39,1154.4,884.78,269.62,0.2336,2025-02,577.2
2024-07-31,Jeans Fit,Moda,Sur,Online,2,296.32,214.68,592.64,429.36,163.28,0.2755,2024-07,296.32
2025-02-22,Laptop Pro,Electrónica,Sur,Retail,2,638.36,477.17,1276.72,954.34,322.38,0.2525,2025-02,638.36
